season_code,league_name,division,Date,HomeTeam,AwayTeam,home_score,away_score,result,home_score_ht,away_score_ht,result_ht,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red
2324,Ligue 1,F1,2023-10-08,Marseille,Le Havre,3,0,H,2,0,H,14,7,6,1,4,3,6,16,0,3,0,1
2324,Ligue 1,F1,2023-10-08,Rennes,Paris SG,1,3,A,0,2,A,14,17,4,7,1,7,12,15,1,0,0,0
2324,Ligue 1,F1,2023-10-20,Le Havre,Lens,0,0,D,0,0,D,14,13,5,7,3,3,16,9,2,3,0,0
2324,Ligue 1,F1,2023-10-21,Nice,Marseille,1,0,H,0,0,D,10,9,2,1,4,2,13,6,4,3,0,1
2324,Ligue 1,F1,2023-10-21,Paris SG,Strasbourg,3,0,H,2,0,H,8,7,4,1,1,6,11,10,2,0,0,0
2324,Ligue 1,F1,2023-10-22,Lille,Brest,1,0,H,1,0,H,6,9,4,1,3,5,12,13,2,3,0,0
2324,Ligue 1,F1,2023-10-22,Lorient,Rennes,2,1,H,2,1,H,5,20,4,6,6,16,5,14,0,2,0,0
2324,Ligue 1,F1,2023-10-22,Lyon,Clermont,1,2,A,0,2,A,25,12,6,5,10,3,16,12,4,6,0,0
2324,Ligue 1,F1,2023-10-22,Monaco,Metz,2,1,H,1,1,D,27,8,13,4,10,2,12,11,1,3,0,0
2324,Ligue 1,F1,2023-10-22,Nantes,Montpellier,2,0,H,1,0,H,14,11,5,6,4,3,16,13,2,1,0,0
2324,Ligue 1,F1,2023-10-22,Toulouse,Reims,1,1,D,0,0,D,11,15,5,4,5,7,18,15,2,0,0,0
2324,Ligue 1,F1,2023-10-27,Clermont,Nice,0,1,A,0,0,D,8,11,3,5,2,2,14,12,0,2,0,0
2324,Ligue 1,F1,2023-10-28,Lens,Nantes,4,0,H,1,0,H,11,11,7,1,4,1,12,17,1,2,0,0
2324,Ligue 1,F1,2023-10-28,Reims,Lorient,1,0,H,0,0,D,12,9,5,1,4,4,16,7,1,3,0,0
2324,Ligue 1,F1,2023-10-29,Brest,Paris SG,2,3,A,1,2,A,20,17,5,10,9,5,14,10,3,4,0,0
2324,Ligue 1,F1,2023-10-29,Lille,Monaco,2,0,H,2,0,H,7,16,5,6,2,8,17,13,1,2,0,0
2324,Ligue 1,F1,2023-10-29,Metz,Le Havre,0,0,D,0,0,D,9,12,3,1,5,6,13,15,2,2,0,0
2324,Ligue 1,F1,2023-10-29,Montpellier,Toulouse,3,0,H,1,0,H,19,16,6,5,3,4,13,15,2,3,0,0
2324,Ligue 1,F1,2023-10-29,Rennes,Strasbourg,1,1,D,1,0,H,20,11,3,3,7,5,14,16,2,2,0,0
2324,Ligue 1,F1,2023-11-03,Paris SG,Montpellier,3,0,H,1,0,H,21,7,10,2,9,2,10,13,1,0,0,0
2324,Ligue 1,F1,2023-11-04,Lorient,Lens,0,0,D,0,0,D,7,14,2,7,1,5,10,14,3,3,0,0
2324,Ligue 1,F1,2023-11-04,Marseille,Lille,0,0,D,0,0,D,8,10,3,1,2,8,10,12,2,3,0,0
2324,Ligue 1,F1,2023-11-05,Lyon,Metz,1,1,D,0,0,D,15,10,4,5,4,9,16,14,1,1,0,0
2324,Ligue 1,F1,2023-11-05,Monaco,Brest,2,0,H,1,0,H,12,15,6,1,6,4,15,11,2,4,0,1
2324,Ligue 1,F1,2023-11-05,Nantes,Reims,0,1,A,0,0,D,17,7,4,4,10,6,5,11,1,2,0,0
2324,Ligue 1,F1,2023-11-05,Nice,Rennes,2,0,H,1,0,H,16,11,4,4,2,1,7,12,0,2,1,1
2324,Ligue 1,F1,2023-11-05,Strasbourg,Clermont,0,0,D,0,0,D,18,10,5,2,4,6,11,5,2,0,1,0
2324,Ligue 1,F1,2023-11-05,Toulouse,Le Havre,1,2,A,0,0,D,17,15,5,7,4,6,9,12,2,2,0,0
2324,Ligue 1,F1,2023-11-10,Montpellier,Nice,0,0,D,0,0,D,9,15,1,4,3,7,11,15,0,4,0,0
2324,Ligue 1,F1,2023-11-11,Le Havre,Monaco,0,0,D,0,0,D,9,10,5,4,2,4,10,18,2,3,0,0
2324,Ligue 1,F1,2023-11-11,Reims,Paris SG,0,3,A,0,1,A,19,14,6,6,8,4,14,6,1,0,0,0
2324,Ligue 1,F1,2023-11-12,Clermont,Lorient,1,0,H,0,0,D,17,10,6,3,5,4,15,10,3,2,0,0
2324,Ligue 1,F1,2023-11-12,Lens,Marseille,1,0,H,0,0,D,14,8,3,2,4,5,19,15,2,2,0,0
2324,Ligue 1,F1,2023-11-12,Lille,Toulouse,1,1,D,1,0,H,13,2,6,1,11,1,12,16,3,4,0,0
2324,Ligue 1,F1,2023-11-12,Metz,Nantes,3,1,H,2,1,H,9,16,4,3,2,5,7,9,0,0,0,0
2324,Ligue 1,F1,2023-11-12,Rennes,Lyon,0,1,A,0,0,D,8,12,2,5,6,9,5,18,3,1,1,0
2324,Ligue 1,F1,2023-11-24,Paris SG,Monaco,5,2,H,2,1,H,16,14,11,7,2,10,9,19,0,1,0,0
2324,Ligue 1,F1,2023-11-25,Clermont,Lens,0,3,A,0,1,A,13,16,4,10,2,4,16,17,2,3,1,1
2324,Ligue 1,F1,2023-11-25,Strasbourg,Marseille,1,1,D,1,1,D,15,16,7,3,7,11,14,16,1,2,0,0
2324,Ligue 1,F1,2023-11-26,Lorient,Metz,2,3,A,2,1,H,11,14,5,5,5,6,10,17,2,1,0,0
2324,Ligue 1,F1,2023-11-26,Lyon,Lille,0,2,A,0,2,A,11,15,5,8,3,5,17,5,2,2,0,0
2324,Ligue 1,F1,2023-11-26,Montpellier,Brest,1,3,A,0,1,A,17,17,5,5,9,1,11,18,2,2,0,0
2324,Ligue 1,F1,2023-11-26,Nantes,Le Havre,0,0,D,0,0,D,19,6,3,0,10,5,10,17,1,2,0,1
2324,Ligue 1,F1,2023-11-26,Nice,Toulouse,1,0,H,0,0,D,8,19,3,3,4,2,9,19,0,4,0,0
2324,Ligue 1,F1,2023-11-26,Rennes,Reims,3,1,H,1,1,D,10,15,5,5,1,8,10,18,2,2,0,0
2324,Ligue 1,F1,2023-11-29,Montpellier,Clermont,1,1,D,0,1,A,32,5,10,1,8,0,23,14,3,4,0,0
2324,Ligue 1,F1,2023-12-01,Reims,Strasbourg,2,1,H,2,0,H,13,10,4,3,4,5,7,7,1,1,0,0
2324,Ligue 1,F1,2023-12-02,Lens,Lyon,3,2,H,1,1,D,10,12,7,7,3,6,11,14,2,0,1,0
2324,Ligue 1,F1,2023-12-02,Nantes,Nice,1,0,H,1,0,H,13,13,4,6,5,6,15,18,3,0,0,0
2324,Ligue 1,F1,2023-12-03,Brest,Clermont,3,0,H,2,0,H,12,10,7,1,4,2,11,17,1,2,0,0
2324,Ligue 1,F1,2023-12-03,Le Havre,Paris SG,0,2,A,0,1,A,22,9,7,5,9,2,11,9,2,1,0,1
2324,Ligue 1,F1,2023-12-03,Lille,Metz,2,0,H,2,0,H,16,7,6,4,6,1,8,11,0,0,0,0
2324,Ligue 1,F1,2023-12-03,Marseille,Rennes,2,0,H,1,0,H,5,10,2,0,1,6,9,15,1,3,1,1
2324,Ligue 1,F1,2023-12-03,Monaco,Montpellier,2,0,H,1,0,H,27,9,9,4,8,2,15,13,2,3,0,1
2324,Ligue 1,F1,2023-12-03,Toulouse,Lorient,1,1,D,0,0,D,11,11,6,5,3,4,16,10,2,4,0,0
2324,Ligue 1,F1,2023-12-06,Marseille,Lyon,3,0,H,2,0,H,12,6,5,1,10,3,14,11,1,2,0,0
2324,Ligue 1,F1,2023-12-07,Brest,Strasbourg,1,1,D,1,0,H,13,9,3,5,6,0,11,18,1,0,0,0
2324,Ligue 1,F1,2023-12-08,Montpellier,Lens,0,0,D,0,0,D,18,13,4,5,4,3,16,11,2,3,0,0
2324,Ligue 1,F1,2023-12-09,Paris SG,Nantes,2,1,H,1,0,H,16,10,6,4,5,3,9,12,1,3,0,0
2324,Ligue 1,F1,2023-12-09,Rennes,Monaco,1,2,A,0,0,D,15,12,5,5,5,5,9,22,3,6,0,1
2324,Ligue 1,F1,2023-12-10,Clermont,Lille,0,0,D,0,0,D,16,12,5,3,3,6,18,9,2,2,0,0
2324,Ligue 1,F1,2023-12-10,Lorient,Marseille,2,4,A,1,4,A,15,18,9,8,4,6,17,17,5,3,0,1
2324,Ligue 1,F1,2023-12-10,Lyon,Toulouse,3,0,H,2,0,H,15,16,7,6,2,1,15,15,2,3,0,0
2324,Ligue 1,F1,2023-12-10,Metz,Brest,0,1,A,0,0,D,6,4,3,3,3,2,14,16,3,2,0,0
2324,Ligue 1,F1,2023-12-10,Nice,Reims,2,1,H,0,0,D,15,9,5,2,9,0,13,6,2,3,0,0
2324,Ligue 1,F1,2023-12-10,Strasbourg,Le Havre,2,1,H,1,0,H,12,15,3,3,4,3,14,15,3,1,0,0
2324,Ligue 1,F1,2023-12-15,Monaco,Lyon,0,1,A,0,0,D,19,5,4,2,6,1,13,12,1,2,0,0
2324,Ligue 1,F1,2023-12-16,Le Havre,Nice,3,1,H,2,0,H,9,13,5,6,2,9,13,9,3,2,1,1
2324,Ligue 1,F1,2023-12-16,Lens,Reims,2,0,H,1,0,H,7,14,2,3,4,7,9,10,0,1,0,0
2324,Ligue 1,F1,2023-12-17,Lille,Paris SG,1,1,D,0,0,D,15,10,3,2,8,8,9,19,1,1,0,0
2324,Ligue 1,F1,2023-12-17,Lorient,Strasbourg,1,2,A,0,1,A,7,12,1,9,6,1,14,12,3,2,0,0
2324,Ligue 1,F1,2023-12-17,Marseille,Clermont,2,1,H,2,0,H,15,5,6,2,4,1,12,14,0,3,0,0
2324,Ligue 1,F1,2023-12-17,Metz,Montpellier,0,1,A,0,1,A,19,6,4,3,12,5,15,14,2,2,0,0
2324,Ligue 1,F1,2023-12-17,Nantes,Brest,0,2,A,0,0,D,12,14,4,8,4,3,15,8,1,3,0,0
2324,Ligue 1,F1,2023-12-17,Toulouse,Rennes,0,0,D,0,0,D,15,11,6,4,4,4,17,14,3,2,0,0
2324,Ligue 1,F1,2023-12-20,Brest,Lorient,4,0,H,4,0,H,12,7,7,3,1,0,8,17,1,2,0,0
2324,Ligue 1,F1,2023-12-20,Clermont,Rennes,1,3,A,1,0,H,14,25,6,11,4,5,8,11,0,3,1,0
2324,Ligue 1,F1,2023-12-20,Lyon,Nantes,1,0,H,0,0,D,8,7,7,0,7,7,8,14,1,2,1,0
2324,Ligue 1,F1,2023-12-20,Montpellier,Marseille,1,1,D,1,0,H,12,17,6,4,5,10,21,13,2,1,0,0
2324,Ligue 1,F1,2023-12-20,Nice,Lens,2,0,H,0,0,D,14,10,5,3,5,6,14,11,2,2,0,0
2324,Ligue 1,F1,2023-12-20,Paris SG,Metz,3,1,H,0,0,D,13,3,5,1,5,5,6,9,0,1,0,0
2324,Ligue 1,F1,2023-12-20,Reims,Le Havre,1,0,H,1,0,H,22,4,7,1,6,2,7,6,1,1,0,1
2324,Ligue 1,F1,2023-12-20,Strasbourg,Lille,2,1,H,1,1,D,9,9,2,2,6,5,19,10,1,2,0,0
2324,Ligue 1,F1,2023-12-20,Toulouse,Monaco,1,2,A,1,2,A,20,12,5,4,4,5,17,10,2,3,0,1
2324,Ligue 1,F1,2024-01-12,Marseille,Strasbourg,1,1,D,1,0,H,8,18,2,4,6,4,11,10,3,2,0,0
2324,Ligue 1,F1,2024-01-13,Monaco,Reims,1,3,A,0,1,A,9,12,5,5,6,6,11,9,3,2,0,0
2324,Ligue 1,F1,2024-01-13,Rennes,Nice,2,0,H,1,0,H,15,9,5,2,6,6,13,11,1,0,0,0
2324,Ligue 1,F1,2024-01-14,Brest,Montpellier,2,0,H,0,0,D,26,9,9,4,3,3,6,7,1,2,0,0
2324,Ligue 1,F1,2024-01-14,Le Havre,Lyon,3,1,H,1,0,H,14,9,7,2,3,7,15,4,1,0,0,2
2324,Ligue 1,F1,2024-01-14,Lens,Paris SG,0,2,A,0,1,A,17,15,5,7,5,6,10,8,0,1,1,0
2324,Ligue 1,F1,2024-01-14,Lille,Lorient,3,0,H,1,0,H,24,1,10,0,7,1,10,22,1,4,0,0
2324,Ligue 1,F1,2024-01-14,Metz,Toulouse,0,1,A,0,1,A,14,4,2,2,5,2,20,18,3,2,1,0
2324,Ligue 1,F1,2024-01-14,Nantes,Clermont,1,2,A,0,1,A,20,15,9,6,11,5,10,5,1,1,1,0
2324,Ligue 1,F1,2024-01-26,Lyon,Rennes,2,3,A,0,3,A,12,11,6,5,3,2,15,12,2,2,0,0
2324,Ligue 1,F1,2024-01-27,Marseille,Monaco,2,2,D,1,2,A,22,6,9,5,10,1,11,12,1,3,0,2
2324,Ligue 1,F1,2024-01-27,Nice,Metz,1,0,H,0,0,D,15,2,9,1,5,2,10,13,1,1,0,0
2324,Ligue 1,F1,2024-01-28,Clermont,Strasbourg,1,1,D,0,1,A,14,6,6,2,5,2,12,16,1,3,0,0
2324,Ligue 1,F1,2024-01-28,Lorient,Le Havre,3,3,D,1,1,D,13,14,6,5,1,4,15,21,4,4,0,0
2324,Ligue 1,F1,2024-01-28,Montpellier,Lille,0,0,D,0,0,D,12,12,7,0,5,2,13,16,4,3,0,1
2324,Ligue 1,F1,2024-01-28,Paris SG,Brest,2,2,D,2,0,H,10,9,4,6,7,0,12,10,5,3,1,0
2324,Ligue 1,F1,2024-01-28,Reims,Nantes,0,0,D,0,0,D,10,7,1,5,6,2,8,16,3,2,0,0
2324,Ligue 1,F1,2024-01-28,Toulouse,Lens,0,2,A,0,1,A,13,13,4,5,10,7,11,14,3,3,0,0
2324,Ligue 1,F1,2024-02-02,Strasbourg,Paris SG,1,2,A,0,1,A,20,9,8,5,3,4,12,13,3,1,0,0
2324,Ligue 1,F1,2024-02-03,Nantes,Lens,0,1,A,0,0,D,7,12,2,4,2,3,16,11,2,2,0,0
2324,Ligue 1,F1,2024-02-03,Rennes,Montpellier,2,1,H,1,0,H,9,17,3,9,5,3,17,12,4,3,0,0
2324,Ligue 1,F1,2024-02-04,Brest,Nice,0,0,D,0,0,D,17,13,2,1,3,5,12,12,3,1,0,0
2324,Ligue 1,F1,2024-02-04,Lille,Clermont,4,0,H,4,0,H,23,4,13,3,12,1,8,10,0,1,0,0
2324,Ligue 1,F1,2024-02-04,Lyon,Marseille,1,0,H,1,0,H,12,8,7,1,3,2,14,10,2,1,0,0
2324,Ligue 1,F1,2024-02-04,Metz,Lorient,1,2,A,1,1,D,10,12,3,4,4,3,12,13,3,1,0,0
2324,Ligue 1,F1,2024-02-04,Monaco,Le Havre,1,1,D,0,0,D,17,3,5,0,9,4,16,11,3,2,0,0
2324,Ligue 1,F1,2024-02-04,Reims,Toulouse,2,3,A,0,3,A,17,9,5,4,10,6,13,16,2,3,0,0
2324,Ligue 1,F1,2024-02-09,Marseille,Metz,1,1,D,0,0,D,18,7,6,3,6,3,12,16,2,0,1,0
2324,Ligue 1,F1,2024-02-10,Lens,Strasbourg,3,1,H,2,1,H,10,19,6,5,4,5,14,14,2,1,0,0
2324,Ligue 1,F1,2024-02-10,Paris SG,Lille,3,1,H,2,1,H,16,10,8,3,6,8,12,10,2,3,0,0
2324,Ligue 1,F1,2024-02-11,Clermont,Brest,1,1,D,0,0,D,7,15,2,9,2,4,12,13,2,4,1,1
2324,Ligue 1,F1,2024-02-11,Le Havre,Rennes,0,1,A,0,0,D,13,11,5,2,5,1,14,7,2,1,0,0
2324,Ligue 1,F1,2024-02-11,Lorient,Reims,2,0,H,0,0,D,17,23,5,6,1,7,9,14,1,1,0,0
2324,Ligue 1,F1,2024-02-11,Montpellier,Lyon,1,2,A,1,0,H,15,19,8,5,1,5,11,11,1,2,0,0
2324,Ligue 1,F1,2024-02-11,Nice,Monaco,2,3,A,1,1,D,15,9,5,5,8,2,17,14,5,4,1,0
2324,Ligue 1,F1,2024-02-11,Toulouse,Nantes,1,2,A,0,1,A,16,5,3,2,12,0,10,13,2,1,0,0
2324,Ligue 1,F1,2024-02-16,Lyon,Nice,1,0,H,1,0,H,9,20,1,6,4,9,8,12,0,1,0,0
2324,Ligue 1,F1,2024-02-17,Lille,Le Havre,3,0,H,2,0,H,17,6,8,2,1,3,11,17,2,3,0,0
2324,Ligue 1,F1,2024-02-17,Nantes,Paris SG,0,2,A,0,0,D,12,12,7,2,3,8,10,12,1,0,0,0
2324,Ligue 1,F1,2024-02-18,Brest,Marseille,1,0,H,0,0,D,15,9,5,2,6,4,14,9,3,1,1,0
2324,Ligue 1,F1,2024-02-18,Monaco,Toulouse,1,2,A,0,1,A,22,14,5,7,4,6,18,12,1,3,0,0
2324,Ligue 1,F1,2024-02-18,Montpellier,Metz,3,0,H,1,0,H,21,14,7,4,7,4,17,13,3,3,0,0
2324,Ligue 1,F1,2024-02-18,Reims,Lens,1,1,D,1,1,D,11,9,2,1,3,2,15,9,2,2,0,0
2324,Ligue 1,F1,2024-02-18,Rennes,Clermont,3,1,H,1,0,H,16,14,8,5,4,4,9,10,1,0,0,1
2324,Ligue 1,F1,2024-02-18,Strasbourg,Lorient,1,3,A,0,2,A,18,13,4,6,9,4,13,12,3,1,1,0
2324,Ligue 1,F1,2024-02-23,Metz,Lyon,1,2,A,1,1,D,15,11,4,5,4,3,13,12,1,2,0,0
2324,Ligue 1,F1,2024-02-24,Lorient,Nantes,0,1,A,0,0,D,6,7,1,6,3,8,11,11,0,2,0,0
2324,Ligue 1,F1,2024-02-24,Strasbourg,Brest,0,3,A,0,2,A,6,15,2,8,0,4,21,10,3,0,0,0
2324,Ligue 1,F1,2024-02-25,Le Havre,Reims,1,2,A,0,0,D,18,16,4,5,5,5,11,13,3,3,0,1
2324,Ligue 1,F1,2024-02-25,Lens,Monaco,2,3,A,1,2,A,20,15,10,9,9,3,10,13,6,3,0,0
2324,Ligue 1,F1,2024-02-25,Marseille,Montpellier,4,1,H,2,1,H,16,9,6,4,7,4,8,12,2,4,0,0
2324,Ligue 1,F1,2024-02-25,Nice,Clermont,0,0,D,0,0,D,23,13,4,5,8,1,8,12,2,1,0,0
2324,Ligue 1,F1,2024-02-25,Paris SG,Rennes,1,1,D,0,1,A,15,3,3,1,4,0,13,16,5,3,0,0
2324,Ligue 1,F1,2024-02-25,Toulouse,Lille,3,1,H,0,1,A,14,12,4,2,6,8,20,10,2,0,0,0
2324,Ligue 1,F1,2024-03-01,Monaco,Paris SG,0,0,D,0,0,D,14,14,6,7,5,6,10,13,0,0,0,0
2324,Ligue 1,F1,2024-03-02,Clermont,Marseille,1,5,A,0,1,A,7,17,2,11,7,4,9,13,2,1,0,0
2324,Ligue 1,F1,2024-03-02,Reims,Lille,0,1,A,0,0,D,8,8,3,3,4,4,12,14,3,2,0,0
2324,Ligue 1,F1,2024-03-03,Brest,Le Havre,1,0,H,1,0,H,8,11,4,2,0,2,21,15,4,1,0,0
2324,Ligue 1,F1,2024-03-03,Lyon,Lens,0,3,A,0,1,A,13,18,4,8,2,4,5,15,0,2,1,0
2324,Ligue 1,F1,2024-03-03,Montpellier,Strasbourg,2,2,D,0,0,D,21,12,7,4,8,4,12,17,1,3,0,0
2324,Ligue 1,F1,2024-03-03,Nantes,Metz,0,2,A,0,0,D,9,13,2,4,10,3,7,11,3,2,0,0
2324,Ligue 1,F1,2024-03-03,Rennes,Lorient,1,2,A,0,0,D,22,12,6,6,6,3,12,9,1,2,0,0
2324,Ligue 1,F1,2024-03-03,Toulouse,Nice,2,1,H,0,1,A,17,9,6,6,7,6,16,10,2,2,0,0
2324,Ligue 1,F1,2024-03-08,Nice,Montpellier,1,2,A,1,2,A,19,7,5,2,8,5,13,11,1,2,0,0
2324,Ligue 1,F1,2024-03-09,Lens,Brest,1,0,H,1,0,H,6,9,2,3,2,4,13,10,1,2,0,0
2324,Ligue 1,F1,2024-03-09,Lorient,Lyon,0,2,A,0,0,D,9,13,0,6,4,7,10,7,0,0,0,0
2324,Ligue 1,F1,2024-03-10,Le Havre,Toulouse,1,0,H,0,0,D,12,5,4,0,3,3,12,17,1,1,0,0
2324,Ligue 1,F1,2024-03-10,Lille,Rennes,2,2,D,0,2,A,15,11,8,3,6,3,17,20,5,2,0,0
2324,Ligue 1,F1,2024-03-10,Marseille,Nantes,2,0,H,1,0,H,12,10,4,3,2,8,11,16,2,3,0,0
2324,Ligue 1,F1,2024-03-10,Metz,Clermont,1,0,H,1,0,H,11,13,2,6,5,7,10,10,1,3,0,0
2324,Ligue 1,F1,2024-03-10,Paris SG,Reims,2,2,D,2,2,D,19,8,6,3,7,2,10,12,2,2,0,0
2324,Ligue 1,F1,2024-03-10,Strasbourg,Monaco,0,1,A,0,0,D,8,17,1,6,5,8,9,15,1,3,0,0
2324,Ligue 1,F1,2024-03-15,Toulouse,Lyon,2,3,A,0,1,A,13,18,5,6,5,3,18,12,2,2,0,0
2324,Ligue 1,F1,2024-03-16,Lens,Nice,1,3,A,0,1,A,20,7,4,3,11,3,9,12,4,3,0,0
2324,Ligue 1,F1,2024-03-16,Nantes,Strasbourg,1,3,A,1,1,D,11,11,2,6,4,5,16,15,2,3,0,0
2324,Ligue 1,F1,2024-03-17,Brest,Lille,1,1,D,0,0,D,16,13,4,8,3,3,9,12,3,0,0,0
2324,Ligue 1,F1,2024-03-17,Clermont,Le Havre,2,1,H,2,1,H,9,14,4,5,3,5,13,17,3,5,1,1
2324,Ligue 1,F1,2024-03-17,Monaco,Lorient,2,2,D,1,1,D,23,11,8,6,10,8,21,8,3,1,1,1
2324,Ligue 1,F1,2024-03-17,Montpellier,Paris SG,2,6,A,2,2,D,12,16,7,9,7,4,9,13,0,3,0,0
2324,Ligue 1,F1,2024-03-17,Reims,Metz,2,1,H,1,1,D,17,12,7,4,7,7,17,10,4,4,0,0
2324,Ligue 1,F1,2024-03-17,Rennes,Marseille,2,0,H,1,0,H,7,8,4,1,4,5,9,12,1,3,0,0
2324,Ligue 1,F1,2024-03-29,Lille,Lens,2,1,H,1,0,H,15,9,6,3,5,5,13,17,3,3,0,0
2324,Ligue 1,F1,2024-03-30,Lyon,Reims,1,1,D,0,0,D,16,17,3,5,7,8,7,10,2,3,0,0
2324,Ligue 1,F1,2024-03-30,Metz,Monaco,2,5,A,0,3,A,13,17,7,7,5,5,8,8,0,0,0,0
2324,Ligue 1,F1,2024-03-31,Clermont,Toulouse,0,3,A,0,1,A,15,11,5,5,12,3,15,12,3,1,0,0
2324,Ligue 1,F1,2024-03-31,Le Havre,Montpellier,0,2,A,0,0,D,14,14,3,5,6,6,10,12,2,2,0,0
2324,Ligue 1,F1,2024-03-31,Lorient,Brest,0,1,A,0,0,D,11,10,5,2,6,4,10,18,1,3,0,1
2324,Ligue 1,F1,2024-03-31,Marseille,Paris SG,0,2,A,0,0,D,22,8,10,3,5,3,10,8,0,4,0,1
2324,Ligue 1,F1,2024-03-31,Nice,Nantes,1,2,A,0,1,A,12,13,3,4,9,3,7,19,2,5,0,0
2324,Ligue 1,F1,2024-03-31,Strasbourg,Rennes,2,0,H,0,0,D,14,12,7,0,4,5,10,17,1,2,0,0
2324,Ligue 1,F1,2024-04-05,Lille,Marseille,3,1,H,0,0,D,14,13,6,4,4,2,13,18,1,6,0,0
2324,Ligue 1,F1,2024-04-06,Lens,Le Havre,1,1,D,0,0,D,18,11,8,3,7,4,13,10,2,5,0,0
2324,Ligue 1,F1,2024-04-06,Paris SG,Clermont,1,1,D,0,1,A,23,6,7,3,17,2,11,7,1,0,0,0
2324,Ligue 1,F1,2024-04-07,Brest,Metz,4,3,H,3,1,H,24,8,10,6,8,5,11,17,0,1,0,0
2324,Ligue 1,F1,2024-04-07,Monaco,Rennes,1,0,H,1,0,H,16,12,5,7,6,3,16,17,3,1,1,1
2324,Ligue 1,F1,2024-04-07,Montpellier,Lorient,2,0,H,0,0,D,13,19,5,5,5,7,11,18,3,6,0,0
2324,Ligue 1,F1,2024-04-07,Nantes,Lyon,1,3,A,1,0,H,14,19,6,10,5,5,8,14,2,2,0,0
2324,Ligue 1,F1,2024-04-07,Reims,Nice,0,0,D,0,0,D,10,18,3,3,2,5,15,15,2,1,0,0
2324,Ligue 1,F1,2024-04-07,Toulouse,Strasbourg,0,0,D,0,0,D,11,8,2,1,4,3,16,17,2,0,0,0
2324,Ligue 1,F1,2024-04-12,Metz,Lens,2,1,H,2,1,H,11,17,5,2,5,2,11,17,2,5,0,0
2324,Ligue 1,F1,2024-04-13,Rennes,Toulouse,1,2,A,1,2,A,19,10,4,3,8,4,20,18,3,3,0,0
2324,Ligue 1,F1,2024-04-13,Strasbourg,Reims,3,1,H,1,1,D,13,8,6,2,5,4,9,18,1,3,0,1
2324,Ligue 1,F1,2024-04-14,Clermont,Montpellier,1,1,D,1,0,H,10,14,2,6,3,4,12,14,1,1,0,0
2324,Ligue 1,F1,2024-04-14,Le Havre,Nantes,0,1,A,0,0,D,10,12,1,4,6,7,14,12,3,2,0,0
2324,Ligue 1,F1,2024-04-14,Lyon,Brest,4,3,H,1,0,H,16,22,8,7,10,7,12,7,5,5,1,1
2324,Ligue 1,F1,2024-04-19,Nice,Lorient,3,0,H,1,0,H,19,9,10,4,2,3,11,7,0,2,0,0
2324,Ligue 1,F1,2024-04-20,Lens,Clermont,1,0,H,1,0,H,17,8,4,1,4,3,17,17,1,4,0,0
2324,Ligue 1,F1,2024-04-20,Nantes,Rennes,0,3,A,0,0,D,6,14,4,5,3,7,16,11,1,4,0,0
2324,Ligue 1,F1,2024-04-21,Brest,Monaco,0,2,A,0,1,A,12,8,2,3,7,4,8,9,5,2,0,2
2324,Ligue 1,F1,2024-04-21,Le Havre,Metz,0,1,A,0,0,D,16,9,4,2,4,2,9,19,2,3,0,0
2324,Ligue 1,F1,2024-04-21,Lille,Strasbourg,1,0,H,1,0,H,6,8,2,2,4,4,11,19,2,3,0,0
2324,Ligue 1,F1,2024-04-21,Paris SG,Lyon,4,1,H,4,1,H,14,16,6,6,4,10,9,10,0,0,0,0
2324,Ligue 1,F1,2024-04-21,Reims,Montpellier,1,2,A,0,1,A,22,12,4,5,8,4,15,10,3,3,0,0
2324,Ligue 1,F1,2024-04-21,Toulouse,Marseille,2,2,D,1,1,D,10,11,3,3,7,4,11,13,1,2,0,0
2324,Ligue 1,F1,2024-04-24,Lorient,Paris SG,1,4,A,0,2,A,11,15,6,7,3,6,8,7,1,1,0,0
2324,Ligue 1,F1,2024-04-24,Marseille,Nice,2,2,D,1,1,D,11,10,4,4,3,2,10,14,2,3,1,0
2324,Ligue 1,F1,2024-04-24,Monaco,Lille,1,0,H,0,0,D,19,13,7,4,7,5,9,9,1,2,0,0
2324,Ligue 1,F1,2024-04-26,Montpellier,Nantes,1,1,D,1,1,D,8,15,1,5,3,6,11,14,2,1,2,0
2324,Ligue 1,F1,2024-04-27,Paris SG,Le Havre,3,3,D,1,2,A,17,6,4,4,11,2,10,8,2,1,0,0
2324,Ligue 1,F1,2024-04-28,Clermont,Reims,4,1,H,1,1,D,12,10,6,3,5,5,9,12,0,3,0,1
2324,Ligue 1,F1,2024-04-28,Lorient,Toulouse,1,2,A,1,0,H,15,14,5,5,5,1,14,17,1,3,0,0
2324,Ligue 1,F1,2024-04-28,Lyon,Monaco,3,2,H,2,1,H,15,13,4,5,3,3,15,14,1,3,0,0
2324,Ligue 1,F1,2024-04-28,Marseille,Lens,2,1,H,1,0,H,13,18,6,5,3,11,8,12,2,2,0,0
2324,Ligue 1,F1,2024-04-28,Metz,Lille,1,2,A,1,2,A,5,14,2,4,2,4,15,12,1,2,0,0
2324,Ligue 1,F1,2024-04-28,Rennes,Brest,4,5,A,2,1,H,21,10,7,5,7,4,14,15,4,1,0,0
2324,Ligue 1,F1,2024-04-28,Strasbourg,Nice,1,3,A,1,1,D,13,8,5,4,2,3,11,14,2,3,0,0
